surface_form,match_kind,canonical_display_name,canonical_name,concept_id,entity_type,stakeholder_role,parent_display_name,org_level,industry_code,match_mode,is_active
Cụmcơquanquảnlýngànhgiaothông,typo,QL ngành Giao thông,Cụm cơ quan quản lý ngành giao thông,gov:cum:giao_thong,organization,REGULATOR,Giao thông,trung_uong,ENERGY,contains,TRUE
Cụm cơ quan quản lý ngành vận tải,canonical,QL ngành Vận tải,Cụm cơ quan quản lý ngành vận tải,gov:cum:van_tai,organization,REGULATOR,Vận tải,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành vận tải,official,QL ngành Vận tải,Cụm cơ quan quản lý ngành vận tải,gov:cum:van_tai,organization,REGULATOR,Vận tải,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh van tai,slang,QL ngành Vận tải,Cụm cơ quan quản lý ngành vận tải,gov:cum:van_tai,organization,REGULATOR,Vận tải,trung_uong,ENERGY,contains,TRUE
quản lý vận tải,variant,QL ngành Vận tải,Cụm cơ quan quản lý ngành vận tải,gov:cum:van_tai,organization,REGULATOR,Vận tải,trung_uong,ENERGY,contains,TRUE
bo so phong van tai,slang,QL ngành Vận tải,Cụm cơ quan quản lý ngành vận tải,gov:cum:van_tai,organization,REGULATOR,Vận tải,trung_uong,ENERGY,contains,TRUE
quản lý nhà nước về vận tải,variant,QL ngành Vận tải,Cụm cơ quan quản lý ngành vận tải,gov:cum:van_tai,organization,REGULATOR,Vận tải,trung_uong,ENERGY,contains,TRUE
cơquanquảnlýngànhvậntải,typo,QL ngành Vận tải,Cụm cơ quan quản lý ngành vận tải,gov:cum:van_tai,organization,REGULATOR,Vận tải,trung_uong,ENERGY,contains,TRUE
Cụmcơquanquảnlýngànhvậntải,typo,QL ngành Vận tải,Cụm cơ quan quản lý ngành vận tải,gov:cum:van_tai,organization,REGULATOR,Vận tải,trung_uong,ENERGY,contains,TRUE
Cụm cơ quan quản lý ngành logistics,canonical,QL ngành Logistics,Cụm cơ quan quản lý ngành logistics,gov:cum:logistics,organization,REGULATOR,Logistics,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành logistics,official,QL ngành Logistics,Cụm cơ quan quản lý ngành logistics,gov:cum:logistics,organization,REGULATOR,Logistics,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh logistics,slang,QL ngành Logistics,Cụm cơ quan quản lý ngành logistics,gov:cum:logistics,organization,REGULATOR,Logistics,trung_uong,ENERGY,contains,TRUE
quản lý logistics,variant,QL ngành Logistics,Cụm cơ quan quản lý ngành logistics,gov:cum:logistics,organization,REGULATOR,Logistics,trung_uong,ENERGY,contains,TRUE
bo so phong logistics,slang,QL ngành Logistics,Cụm cơ quan quản lý ngành logistics,gov:cum:logistics,organization,REGULATOR,Logistics,trung_uong,ENERGY,contains,TRUE
hệ thống quản lý logistics,variant,QL ngành Logistics,Cụm cơ quan quản lý ngành logistics,gov:cum:logistics,organization,REGULATOR,Logistics,trung_uong,ENERGY,contains,TRUE
cơquanquảnlýngànhlogistics,typo,QL ngành Logistics,Cụm cơ quan quản lý ngành logistics,gov:cum:logistics,organization,REGULATOR,Logistics,trung_uong,ENERGY,contains,TRUE
Cụmcơquanquảnlýngànhlogistics,typo,QL ngành Logistics,Cụm cơ quan quản lý ngành logistics,gov:cum:logistics,organization,REGULATOR,Logistics,trung_uong,ENERGY,contains,TRUE
Cụm cơ quan quản lý ngành xây dựng,canonical,QL ngành Xây dựng,Cụm cơ quan quản lý ngành xây dựng,gov:cum:xay_dung,organization,REGULATOR,Xây dựng,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành xây dựng,official,QL ngành Xây dựng,Cụm cơ quan quản lý ngành xây dựng,gov:cum:xay_dung,organization,REGULATOR,Xây dựng,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh xay dung,slang,QL ngành Xây dựng,Cụm cơ quan quản lý ngành xây dựng,gov:cum:xay_dung,organization,REGULATOR,Xây dựng,trung_uong,ENERGY,contains,TRUE
quản lý xây dựng,variant,QL ngành Xây dựng,Cụm cơ quan quản lý ngành xây dựng,gov:cum:xay_dung,organization,REGULATOR,Xây dựng,trung_uong,ENERGY,contains,TRUE
bo so phong xay dung,slang,QL ngành Xây dựng,Cụm cơ quan quản lý ngành xây dựng,gov:cum:xay_dung,organization,REGULATOR,Xây dựng,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản xây dựng,variant,QL ngành Xây dựng,Cụm cơ quan quản lý ngành xây dựng,gov:cum:xay_dung,organization,REGULATOR,Xây dựng,trung_uong,ENERGY,contains,TRUE
cơquanquảnlýngànhxâydựng,typo,QL ngành Xây dựng,Cụm cơ quan quản lý ngành xây dựng,gov:cum:xay_dung,organization,REGULATOR,Xây dựng,trung_uong,ENERGY,contains,TRUE
Cụmcơquanquảnlýngànhxâydựng,typo,QL ngành Xây dựng,Cụm cơ quan quản lý ngành xây dựng,gov:cum:xay_dung,organization,REGULATOR,Xây dựng,trung_uong,ENERGY,contains,TRUE
Cụm cơ quan quản lý ngành đô thị,canonical,QL ngành Đô thị,Cụm cơ quan quản lý ngành đô thị,gov:cum:do_thi,organization,REGULATOR,Đô thị,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành đô thị,official,QL ngành Đô thị,Cụm cơ quan quản lý ngành đô thị,gov:cum:do_thi,organization,REGULATOR,Đô thị,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh do thi,slang,QL ngành Đô thị,Cụm cơ quan quản lý ngành đô thị,gov:cum:do_thi,organization,REGULATOR,Đô thị,trung_uong,ENERGY,contains,TRUE
quản lý đô thị,variant,QL ngành Đô thị,Cụm cơ quan quản lý ngành đô thị,gov:cum:do_thi,organization,REGULATOR,Đô thị,trung_uong,ENERGY,contains,TRUE
bo so phong do thi,slang,QL ngành Đô thị,Cụm cơ quan quản lý ngành đô thị,gov:cum:do_thi,organization,REGULATOR,Đô thị,trung_uong,ENERGY,contains,TRUE
hạ tầng đô thị,variant,QL ngành Đô thị,Cụm cơ quan quản lý ngành đô thị,gov:cum:do_thi,organization,REGULATOR,Đô thị,trung_uong,ENERGY,contains,TRUE
cơquanquảnlýngànhđôthị,typo,QL ngành Đô thị,Cụm cơ quan quản lý ngành đô thị,gov:cum:do_thi,organization,REGULATOR,Đô thị,trung_uong,ENERGY,contains,TRUE
Cụmcơquanquảnlýngànhđôthị,typo,QL ngành Đô thị,Cụm cơ quan quản lý ngành đô thị,gov:cum:do_thi,organization,REGULATOR,Đô thị,trung_uong,ENERGY,contains,TRUE
Cụm cơ quan quản lý ngành bất động sản,canonical,QL ngành Bất động sản,Cụm cơ quan quản lý ngành bất động sản,gov:cum:bat_dong_san,organization,REGULATOR,Bất động sản,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành bất động sản,official,QL ngành Bất động sản,Cụm cơ quan quản lý ngành bất động sản,gov:cum:bat_dong_san,organization,REGULATOR,Bất động sản,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh bat dong san,slang,QL ngành Bất động sản,Cụm cơ quan quản lý ngành bất động sản,gov:cum:bat_dong_san,organization,REGULATOR,Bất động sản,trung_uong,ENERGY,contains,TRUE
quản lý bất động sản,variant,QL ngành Bất động sản,Cụm cơ quan quản lý ngành bất động sản,gov:cum:bat_dong_san,organization,REGULATOR,Bất động sản,trung_uong,ENERGY,contains,TRUE
quản lý thị trường nhà đất,variant,QL ngành Bất động sản,Cụm cơ quan quản lý ngành bất động sản,gov:cum:bat_dong_san,organization,REGULATOR,Bất động sản,trung_uong,ENERGY,contains,TRUE
bo so phong nha dat,slang,QL ngành Bất động sản,Cụm cơ quan quản lý ngành bất động sản,gov:cum:bat_dong_san,organization,REGULATOR,Bất động sản,trung_uong,ENERGY,contains,TRUE
cơquanquảnlýngànhbấtđộngsản,typo,QL ngành Bất động sản,Cụm cơ quan quản lý ngành bất động sản,gov:cum:bat_dong_san,organization,REGULATOR,Bất động sản,trung_uong,ENERGY,contains,TRUE
Cụmcơquanquảnlýngànhbấtđộngsản,typo,QL ngành Bất động sản,Cụm cơ quan quản lý ngành bất động sản,gov:cum:bat_dong_san,organization,REGULATOR,Bất động sản,trung_uong,ENERGY,contains,TRUE
Cụm cơ quan quản lý ngành nông nghiệp,canonical,QL ngành Nông nghiệp,Cụm cơ quan quản lý ngành nông nghiệp,gov:cum:nong_nghiep,organization,REGULATOR,Nông nghiệp,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành nông nghiệp,official,QL ngành Nông nghiệp,Cụm cơ quan quản lý ngành nông nghiệp,gov:cum:nong_nghiep,organization,REGULATOR,Nông nghiệp,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh nong nghiep,slang,QL ngành Nông nghiệp,Cụm cơ quan quản lý ngành nông nghiệp,gov:cum:nong_nghiep,organization,REGULATOR,Nông nghiệp,trung_uong,ENERGY,contains,TRUE
quản lý nông nghiệp,variant,QL ngành Nông nghiệp,Cụm cơ quan quản lý ngành nông nghiệp,gov:cum:nong_nghiep,organization,REGULATOR,Nông nghiệp,trung_uong,ENERGY,contains,TRUE
bo so phong nong nghiep,slang,QL ngành Nông nghiệp,Cụm cơ quan quản lý ngành nông nghiệp,gov:cum:nong_nghiep,organization,REGULATOR,Nông nghiệp,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản nông nghiệp,variant,QL ngành Nông nghiệp,Cụm cơ quan quản lý ngành nông nghiệp,gov:cum:nong_nghiep,organization,REGULATOR,Nông nghiệp,trung_uong,ENERGY,contains,TRUE
cơquanquảnlýngànhnôngnghiệp,typo,QL ngành Nông nghiệp,Cụm cơ quan quản lý ngành nông nghiệp,gov:cum:nong_nghiep,organization,REGULATOR,Nông nghiệp,trung_uong,ENERGY,contains,TRUE
Cụmcơquanquảnlýngànhnôngnghiệp,typo,QL ngành Nông nghiệp,Cụm cơ quan quản lý ngành nông nghiệp,gov:cum:nong_nghiep,organization,REGULATOR,Nông nghiệp,trung_uong,ENERGY,contains,TRUE
Cụm cơ quan quản lý ngành môi trường,canonical,QL ngành Môi trường,Cụm cơ quan quản lý ngành môi trường,gov:cum:moi_truong,organization,REGULATOR,Môi trường,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành môi trường,official,QL ngành Môi trường,Cụm cơ quan quản lý ngành môi trường,gov:cum:moi_truong,organization,REGULATOR,Môi trường,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh moi truong,slang,QL ngành Môi trường,Cụm cơ quan quản lý ngành môi trường,gov:cum:moi_truong,organization,REGULATOR,Môi trường,trung_uong,ENERGY,contains,TRUE
quản lý môi trường,variant,QL ngành Môi trường,Cụm cơ quan quản lý ngành môi trường,gov:cum:moi_truong,organization,REGULATOR,Môi trường,trung_uong,ENERGY,contains,TRUE
bo so phong moi truong,slang,QL ngành Môi trường,Cụm cơ quan quản lý ngành môi trường,gov:cum:moi_truong,organization,REGULATOR,Môi trường,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản môi trường,variant,QL ngành Môi trường,Cụm cơ quan quản lý ngành môi trường,gov:cum:moi_truong,organization,REGULATOR,Môi trường,trung_uong,ENERGY,contains,TRUE
cơquanquảnlýngànhmôitrường,typo,QL ngành Môi trường,Cụm cơ quan quản lý ngành môi trường,gov:cum:moi_truong,organization,REGULATOR,Môi trường,trung_uong,ENERGY,contains,TRUE
Cụmcơquanquảnlýngànhmôitrường,typo,QL ngành Môi trường,Cụm cơ quan quản lý ngành môi trường,gov:cum:moi_truong,organization,REGULATOR,Môi trường,trung_uong,ENERGY,contains,TRUE
Cụm cơ quan quản lý ngành tài nguyên,canonical,QL ngành Tài nguyên,Cụm cơ quan quản lý ngành tài nguyên,gov:cum:tai_nguyen,organization,REGULATOR,Tài nguyên,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành tài nguyên,official,QL ngành Tài nguyên,Cụm cơ quan quản lý ngành tài nguyên,gov:cum:tai_nguyen,organization,REGULATOR,Tài nguyên,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh tai nguyen,slang,QL ngành Tài nguyên,Cụm cơ quan quản lý ngành tài nguyên,gov:cum:tai_nguyen,organization,REGULATOR,Tài nguyên,trung_uong,ENERGY,contains,TRUE
quản lý tài nguyên,variant,QL ngành Tài nguyên,Cụm cơ quan quản lý ngành tài nguyên,gov:cum:tai_nguyen,organization,REGULATOR,Tài nguyên,trung_uong,ENERGY,contains,TRUE
bo so phong tai nguyen,slang,QL ngành Tài nguyên,Cụm cơ quan quản lý ngành tài nguyên,gov:cum:tai_nguyen,organization,REGULATOR,Tài nguyên,trung_uong,ENERGY,contains,TRUE
đất đai khoáng sản môi trường,variant,QL ngành Tài nguyên,Cụm cơ quan quản lý ngành tài nguyên,gov:cum:tai_nguyen,organization,REGULATOR,Tài nguyên,trung_uong,ENERGY,contains,TRUE
cơquanquảnlýngànhtàinguyên,typo,QL ngành Tài nguyên,Cụm cơ quan quản lý ngành tài nguyên,gov:cum:tai_nguyen,organization,REGULATOR,Tài nguyên,trung_uong,ENERGY,contains,TRUE
Cụmcơquanquảnlýngànhtàinguyên,typo,QL ngành Tài nguyên,Cụm cơ quan quản lý ngành tài nguyên,gov:cum:tai_nguyen,organization,REGULATOR,Tài nguyên,trung_uong,ENERGY,contains,TRUE
Cụm cơ quan quản lý ngành khoáng sản,canonical,QL ngành Khoáng sản,Cụm cơ quan quản lý ngành khoáng sản,gov:cum:khoang_san,organization,REGULATOR,Khoáng sản,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành khoáng sản,official,QL ngành Khoáng sản,Cụm cơ quan quản lý ngành khoáng sản,gov:cum:khoang_san,organization,REGULATOR,Khoáng sản,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh khoang san,slang,QL ngành Khoáng sản,Cụm cơ quan quản lý ngành khoáng sản,gov:cum:khoang_san,organization,REGULATOR,Khoáng sản,trung_uong,ENERGY,contains,TRUE
quản lý khoáng sản,variant,QL ngành Khoáng sản,Cụm cơ quan quản lý ngành khoáng sản,gov:cum:khoang_san,organization,REGULATOR,Khoáng sản,trung_uong,ENERGY,contains,TRUE
