surface_form,match_kind,canonical_display_name,canonical_name,concept_id,entity_type,stakeholder_role,parent_display_name,org_level,industry_code,match_mode,is_active
thị trường xăng dầu,variant,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
kinh doanh nhiên liệu,variant,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ngành bán lẻ xăng dầu,variant,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Cửa hàng xăng dầu,abbrev,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
CHXD,abbrev,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ban le xang dau,slang,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
phan phoi xang dau,slang,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
cua hang xang dau,slang,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
thi truong xang dau,slang,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
kinh doanh xang dau,slang,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganh xang dau,slang,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
banlexangdau,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
kinhdoanhnhiênliệu,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
kinh doanh nhien lieu,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
thịtrườngxăngdầu,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
petrolstation,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
cuahangxangdau,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
phanphoixangdau,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
chxd,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
thitruongxangdau,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
petroleummarketing,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Ngànhxăngdầu,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
petroleumretail,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
kinhdoanhxangdau,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Ngànhkinhdoanhxăngdầubánlẻ,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganh kinh doanh xang dau ban le,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
cửahàngxăngdầu,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
kinhdoanhxăngdầu,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Cửahàngxăngdầu,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
bánlẻxăngdầu,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
phânphốixăngdầu,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ngànhbánlẻxăngdầu,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganh ban le xang dau,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganhxangdau,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
fuelretail,typo,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Ngành vận tải và logistics dầu khí,canonical,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
Vận tải dầu khí,official,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
oil logistics,variant,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
vận tải năng lượng,variant,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
logistics dầu khí,variant,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
oil shipping,variant,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
maritime energy,variant,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
cảng dầu khí,variant,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
tàu chở dầu,variant,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
tàu chở khí,variant,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
vận chuyển hydrocarbon,variant,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
oil tanker,variant,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
gas carrier,variant,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
ngành vận tải năng lượng,variant,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
LNG carrier,abbrev,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
VLCC,abbrev,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
tau cho dau,slang,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
tau cho khi,slang,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
cang dau khi,slang,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
van chuyen dau khi,slang,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
logistics dau khi,slang,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
tau dau,slang,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
LNGcarrier,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
lng carrier,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
cảngdầukhí,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
oillogistics,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
gascarrier,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
vậnchuyểnhydrocarbon,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
van chuyen hydrocarbon,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
tauchodau,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
cangdaukhi,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
Vậntảidầukhí,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
van tai dau khi,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
maritimeenergy,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
tàuchởdầu,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
logisticsdaukhi,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
Ngànhvậntảivàlogisticsdầukhí,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
nganh van tai va logistics dau khi,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
taudau,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
logisticsdầukhí,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
oilshipping,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
vlcc,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
tàuchởkhí,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
vanchuyendaukhi,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
ngànhvậntảinănglượng,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
nganh van tai nang luong,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
tauchokhi,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
oiltanker,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
vậntảinănglượng,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
van tai nang luong,typo,Vận tải dầu khí,Ngành vận tải và logistics dầu khí,oilgas:ind:van_tai_dau_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
Ngành năng lượng tái tạo,canonical,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
Năng lượng tái tạo,official,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
renewable energy,variant,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
NLTT,variant,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
điện gió,variant,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
điện mặt trời,variant,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
solar wind,variant,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
renewables sector,variant,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
clean energy,variant,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
năng lượng xanh,variant,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
green energy,variant,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
ngành NLTT,variant,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
wind solar power,variant,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
năng lượng tái tạo,variant,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
RE,abbrev,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
dien gio,slang,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
dien mat troi,slang,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nang luong xanh,slang,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nganh nltt,slang,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
renewables,slang,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
windsolarpower,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
re,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
Nănglượngtáitạo,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nang luong tai tao,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
Ngànhnănglượngtáitạo,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nganh nang luong tai tao,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
cleanenergy,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nltt,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nangluongxanh,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
renewablessector,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
solarwind,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
renewableenergy,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
diengio,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
ngànhNLTT,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
greenenergy,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
điệngió,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
đien gio,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nănglượngtáitạo,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nganhnltt,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nănglượngxanh,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
điệnmặttrời,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
đien mat troi,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
dienmattroi,typo,Năng lượng tái tạo,Ngành năng lượng tái tạo,oilgas:ind:nang_luong_tai_tao,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
Ngành nhiên liệu sinh học,canonical,Ngành NLSH,Ngành nhiên liệu sinh học,oilgas:ind:nhien_lieu_sinh_hoc,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Ngành NLSH,official,Ngành NLSH,Ngành nhiên liệu sinh học,oilgas:ind:nhien_lieu_sinh_hoc,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
biofuel,variant,Ngành NLSH,Ngành nhiên liệu sinh học,oilgas:ind:nhien_lieu_sinh_hoc,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nhiên liệu tái tạo,variant,Ngành NLSH,Ngành nhiên liệu sinh học,oilgas:ind:nhien_lieu_sinh_hoc,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
biofuel sector,variant,Ngành NLSH,Ngành nhiên liệu sinh học,oilgas:ind:nhien_lieu_sinh_hoc,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ethanol,variant,Ngành NLSH,Ngành nhiên liệu sinh học,oilgas:ind:nhien_lieu_sinh_hoc,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
biodiesel,variant,Ngành NLSH,Ngành nhiên liệu sinh học,oilgas:ind:nhien_lieu_sinh_hoc,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
sinh khối nhiên liệu,variant,Ngành NLSH,Ngành nhiên liệu sinh học,oilgas:ind:nhien_lieu_sinh_hoc,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
bioethanol,variant,Ngành NLSH,Ngành nhiên liệu sinh học,oilgas:ind:nhien_lieu_sinh_hoc,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nhiên liệu sinh học,variant,Ngành NLSH,Ngành nhiên liệu sinh học,oilgas:ind:nhien_lieu_sinh_hoc,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ngành biofuel,variant,Ngành NLSH,Ngành nhiên liệu sinh học,oilgas:ind:nhien_lieu_sinh_hoc,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
renewable fuel,variant,Ngành NLSH,Ngành nhiên liệu sinh học,oilgas:ind:nhien_lieu_sinh_hoc,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ngành NLSH,variant,Ngành NLSH,Ngành nhiên liệu sinh học,oilgas:ind:nhien_lieu_sinh_hoc,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
NLSH,abbrev,Ngành NLSH,Ngành nhiên liệu sinh học,oilgas:ind:nhien_lieu_sinh_hoc,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
E5,abbrev,Ngành NLSH,Ngành nhiên liệu sinh học,oilgas:ind:nhien_lieu_sinh_hoc,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
